0  14  1.29511e+06  0.00000e+00  9.92420e+00 -1.73314e+04 -8.71712e+03  2.00000e+04 -1.89189e+04  6.00624e+01  9.00328e+01
104  10  5.69580e+01  0.00000e+00 -4.38345e+03 -4.39786e+03  1.23423e+03  6.20941e+03  3.11784e+09  8.97253e+01  4.50940e+01
105  10  7.46156e+01  0.00000e+00 -4.38283e+03 -4.38899e+03  1.26473e+03  6.20262e+03  3.14782e+09  9.00067e+01  4.50402e+01
106  12  9.08954e+01  0.00000e+00 -4.38349e+03 -4.39918e+03  1.24389e+03  6.21033e+03  3.17780e+09  8.98145e+01  4.51024e+01
107  11  6.99980e+01  0.00000e+00 -4.38394e+03 -4.39621e+03  1.24650e+03  6.20853e+03  3.20778e+09  8.98385e+01  4.50801e+01
108  11  7.53574e+01  0.00000e+00 -4.39263e+03 -4.41769e+03  1.24252e+03  6.22990e+03  3.23776e+09  8.98024e+01  4.51630e+01
109  10  6.80167e+01  0.00000e+00 -4.38320e+03 -4.39852e+03  1.23420e+03  6.20969e+03  3.26774e+09  8.97250e+01  4.50999e+01
110  12  9.90261e+01  0.00000e+00 -4.38506e+03 -4.39858e+03  1.23423e+03  6.21105e+03  3.29772e+09  8.97253e+01  4.50882e+01
111  12  9.59764e+01  0.00000e+00 -4.38417e+03 -4.40024e+03  1.23436e+03  6.21160e+03  3.32769e+09  8.97266e+01  4.51048e+01
112  12  6.57690e+01  0.00000e+00 -4.38268e+03 -4.39955e+03  1.23421e+03  6.21006e+03  3.35767e+09  8.97251e+01  4.51101e+01
113  11  4.42978e+01  0.00000e+00 -4.38400e+03 -4.39330e+03  1.23590e+03  6.20655e+03  3.38765e+09  8.97406e+01  4.50607e+01
114   9  4.45931e+01  0.00000e+00 -4.38455e+03 -4.39849e+03  1.23433e+03  6.21062e+03  3.41763e+09  8.97263e+01  4.50909e+01
115  11  3.74114e+01  0.00000e+00 -4.38361e+03 -4.39828e+03  1.23421e+03  6.20981e+03  3.44761e+09  8.97251e+01  4.50957e+01
116  11  5.82721e+01  0.00000e+00 -4.38386e+03 -4.39701e+03  1.23422e+03  6.20909e+03  3.47759e+09  8.97252e+01  4.50858e+01
117  12  4.19970e+01  0.00000e+00 -4.38408e+03 -4.39809e+03  1.23419e+03  6.21001e+03  3.50757e+09  8.97250e+01  4.50914e+01
118  11  9.26988e+01  0.00000e+00 -4.38119e+03 -4.39332e+03  1.25502e+03  6.20453e+03  3.53755e+09  8.99170e+01  4.50792e+01
119  11  4.15804e+01  0.00000e+00 -4.38433e+03 -4.39784e+03  1.23422e+03  6.21001e+03  3.56753e+09  8.97252e+01  4.50881e+01
120  10  6.32599e+01  0.00000e+00 -4.38433e+03 -4.39712e+03  1.23427e+03  6.20950e+03  3.59751e+09  8.97257e+01  4.50835e+01
121  10  8.05856e+01  0.00000e+00 -4.38395e+03 -4.39959e+03  1.23441e+03  6.21098e+03  3.62749e+09  8.97270e+01  4.51020e+01
122  10  6.04908e+01  0.00000e+00 -4.38324e+03 -4.39748e+03  1.23426e+03  6.20899e+03  3.65747e+09  8.97256e+01  4.50929e+01
123  13  1.04138e+02  0.00000e+00 -4.38457e+03 -4.39778e+03  1.23425e+03  6.21014e+03  3.68745e+09  8.97255e+01  4.50862e+01
124  12  5.22815e+01  0.00000e+00 -4.38378e+03 -4.39764e+03  1.23427e+03  6.20948e+03  3.71742e+09  8.97257e+01  4.50905e+01
125  10  3.66736e+01  0.00000e+00 -4.38510e+03 -4.39744e+03  1.23429e+03  6.21027e+03  3.74740e+09  8.97259e+01  4.50805e+01
126  12  1.33232e+02  0.00000e+00 -4.38285e+03 -4.40024e+03  1.23424e+03  6.21066e+03  3.77738e+09  8.97254e+01  4.51134e+01
127   8  1.23198e+01  0.00000e+00 -4.38819e+03 -4.40653e+03  1.31676e+03  6.21904e+03  3.80736e+09  9.04861e+01  4.51195e+01
128  10  6.83963e+01  0.00000e+00 -4.38326e+03 -4.39810e+03  1.23422e+03  6.20944e+03  3.83734e+09  8.97252e+01  4.50968e+01
129   8  2.99845e+01  0.00000e+00 -4.38421e+03 -4.39427e+03  1.30853e+03  6.20749e+03  3.86732e+09  9.04110e+01  4.50657e+01
130  10  7.32194e+01  0.00000e+00 -4.38283e+03 -4.39842e+03  1.23420e+03  6.20937e+03  3.89730e+09  8.97250e+01  4.51017e+01
131  11  7.95154e+01  0.00000e+00 -4.38442e+03 -4.39744e+03  1.23422e+03  6.20979e+03  3.92728e+09  8.97253e+01  4.50849e+01
132  13  1.20375e+02  0.00000e+00 -4.38338e+03 -4.39890e+03  1.23424e+03  6.21009e+03  3.95726e+09  8.97255e+01  4.51012e+01
133  11  1.00537e+02  0.00000e+00 -4.38404e+03 -4.39850e+03  1.23423e+03  6.21027e+03  3.98724e+09  8.97253e+01  4.50943e+01
134  12  9.85941e+01  0.00000e+00 -4.38170e+03 -4.39383e+03  1.24198e+03  6.20528e+03  4.01722e+09  8.97967e+01  4.50792e+01
135  10  5.33181e+01  0.00000e+00 -4.38356e+03 -4.39755e+03  1.23422e+03  6.20926e+03  4.04720e+09  8.97252e+01  4.50913e+01
136  13  6.51836e+01  0.00000e+00 -4.38378e+03 -4.39779e+03  1.23424e+03  6.20958e+03  4.07718e+09  8.97254e+01  4.50914e+01
137  11  1.06208e+02  0.00000e+00 -4.38356e+03 -4.40006e+03  1.24215e+03  6.21101e+03  4.10716e+09  8.97985e+01  4.51076e+01
138  11  8.64258e+01  0.00000e+00 -4.38356e+03 -4.39925e+03  1.23426e+03  6.21047e+03  4.13713e+09  8.97256e+01  4.51024e+01
139   9  2.72411e+01  0.00000e+00 -4.38312e+03 -4.39060e+03  1.27277e+03  6.20397e+03  4.16711e+09  9.00810e+01  4.50489e+01
140   9  3.83744e+01  0.00000e+00 -4.38404e+03 -4.39816e+03  1.23425e+03  6.21003e+03  4.19709e+09  8.97255e+01  4.50921e+01
141  10  4.18759e+01  0.00000e+00 -4.38435e+03 -4.39791e+03  1.23426e+03  6.21007e+03  4.22707e+09  8.97256e+01  4.50885e+01
142  10  4.29651e+01  0.00000e+00 -4.38316e+03 -4.39910e+03  1.23426e+03  6.21008e+03  4.25705e+09  8.97256e+01  4.51040e+01
143  13  7.54149e+01  0.00000e+00 -4.38604e+03 -4.39764e+03  1.23426e+03  6.21107e+03  4.28703e+09  8.97257e+01  4.50757e+01
144   9  7.59509e+01  0.00000e+00 -4.38234e+03 -4.38862e+03  1.25183e+03  6.20202e+03  4.31701e+09  8.98875e+01  4.50410e+01
145  12  6.65542e+01  0.00000e+00 -4.38325e+03 -4.39739e+03  1.23424e+03  6.20893e+03  4.34699e+09  8.97253e+01  4.50922e+01
146  14  1.14206e+02  0.00000e+00 -4.38314e+03 -4.40132e+03  1.23433e+03  6.21163e+03  4.37697e+09  8.97263e+01  4.51186e+01
147  11  8.07042e+01  0.00000e+00 -4.38429e+03 -4.39926e+03  1.23425e+03  6.21099e+03  4.40695e+09  8.97256e+01  4.50976e+01
148  11  3.60745e+01  0.00000e+00 -4.38558e+03 -4.39644e+03  1.23428e+03  6.20990e+03  4.43693e+09  8.97258e+01  4.50709e+01
149  13  1.22286e+02  0.00000e+00 -4.38448e+03 -4.39803e+03  1.23428e+03  6.21025e+03  4.46691e+09  8.97258e+01  4.50884e+01
150  10  7.70692e+01  0.00000e+00 -4.38475e+03 -4.40411e+03  1.23883e+03  6.21473e+03  4.49689e+09  8.97679e+01  4.51262e+01
151  11  1.00131e+02  0.00000e+00 -4.38230e+03 -4.38764e+03  1.26706e+03  6.20129e+03  4.52686e+09  9.00282e+01  4.50349e+01
152   9  2.48445e+01  0.00000e+00 -4.38568e+03 -4.39660e+03  1.23409e+03  6.21008e+03  4.55684e+09  8.97241e+01  4.50712e+01
153   9  1.75811e+01  0.00000e+00 -4.38237e+03 -4.38674e+03  1.32093e+03  6.20096e+03  4.58682e+09  9.05260e+01  4.50285e+01
154  11  6.67728e+01  0.00000e+00 -4.38231e+03 -4.39831e+03  1.23426e+03  6.20892e+03  4.61680e+09  8.97255e+01  4.51044e+01
155  11  9.47425e+01  0.00000e+00 -4.38163e+03 -4.39117e+03  1.24491e+03  6.20334e+03  4.64678e+09  8.98237e+01  4.50623e+01
156  12  6.63112e+01  0.00000e+00 -4.38303e+03 -4.39845e+03  1.23427e+03  6.20952e+03  4.67676e+09  8.97257e+01  4.51006e+01
157   9  2.98351e+01  0.00000e+00 -4.38442e+03 -4.39875e+03  1.23447e+03  6.21071e+03  4.70674e+09  8.97276e+01  4.50935e+01
158   9  5.68671e+01  0.00000e+00 -4.38169e+03 -4.39990e+03  1.23426e+03  6.20960e+03  4.73672e+09  8.97256e+01  4.51188e+01
159  13  1.27291e+02  0.00000e+00 -4.38242e+03 -4.40572e+03  1.23433e+03  6.21425e+03  4.76670e+09  8.97265e+01  4.51519e+01
160  11  9.13234e+01  0.00000e+00 -4.38291e+03 -4.39628e+03  1.24590e+03  6.20786e+03  4.79668e+09  8.98330e+01  4.50873e+01
161  12  7.82381e+01  0.00000e+00 -4.38241e+03 -4.39923e+03  1.23425e+03  6.20964e+03  4.82666e+09  8.97255e+01  4.51098e+01
162  15  1.44214e+02  0.00000e+00 -4.38361e+03 -4.40256e+03  1.23432e+03  6.21285e+03  4.85664e+09  8.97263e+01  4.51236e+01
163  12  4.68125e+01  0.00000e+00 -4.38417e+03 -4.39895e+03  1.23426e+03  6.21069e+03  4.88662e+09  8.97256e+01  4.50964e+01
164  11  6.75786e+01  0.00000e+00 -4.38319e+03 -4.39850e+03  1.23425e+03  6.20967e+03  4.91660e+09  8.97255e+01  4.50999e+01
165  10  7.83781e+01  0.00000e+00 -4.38555e+03 -4.40015e+03  1.23678e+03  6.21250e+03  4.94657e+09  8.97490e+01  4.50952e+01
166  10  2.86805e+01  0.00000e+00 -4.38310e+03 -4.38408e+03  1.24075e+03  6.19938e+03  4.97655e+09  8.97851e+01  4.50064e+01
167  12  1.03796e+02  0.00000e+00 -4.38351e+03 -4.39984e+03  1.23431e+03  6.21085e+03  5.00653e+09  8.97261e+01  4.51065e+01
168  12  3.74095e+01  0.00000e+00 -4.38458e+03 -4.39874e+03  1.23427e+03  6.21082e+03  5.03651e+09  8.97257e+01  4.50923e+01
169   8  5.32666e+01  0.00000e+00 -4.38431e+03 -4.39744e+03  1.23430e+03  6.20971e+03  5.06649e+09  8.97260e+01  4.50857e+01
170  11  5.69791e+01  0.00000e+00 -4.38369e+03 -4.39796e+03  1.23428e+03  6.20964e+03  5.09647e+09  8.97257e+01  4.50931e+01
171   9  8.39085e+01  0.00000e+00 -4.38306e+03 -4.39842e+03  1.25143e+03  6.20947e+03  5.12645e+09  8.98840e+01  4.51002e+01
172  11  4.77374e+01  0.00000e+00 -4.38539e+03 -4.39786e+03  1.23428e+03  6.21077e+03  5.15643e+09  8.97258e+01  4.50813e+01
173  10  1.01727e+02  0.00000e+00 -4.38353e+03 -4.39998e+03  1.23428e+03  6.21096e+03  5.18641e+09  8.97258e+01  4.51073e+01
174  11  3.69813e+01  0.00000e+00 -4.38583e+03 -4.39956e+03  1.23432e+03  6.21229e+03  5.21639e+09  8.97262e+01  4.50896e+01
175  12  9.68291e+01  0.00000e+00 -4.38347e+03 -4.39916e+03  1.23432e+03  6.21034e+03  5.24637e+09  8.97262e+01  4.51023e+01
176   8  2.20719e+01  0.00000e+00 -4.38114e+03 -4.39665e+03  1.34899e+03  6.20742e+03  5.27635e+09  9.07845e+01  4.51012e+01
177  10  3.75755e+01  0.00000e+00 -4.38350e+03 -4.39882e+03  1.23431e+03  6.21012e+03  5.30633e+09  8.97261e+01  4.51000e+01
